"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"Milk","Chaoborus",-1.80966471606604,-2.08090488747113,-7.57263716478496,-6.96259,-34.5298322970832,-30.9684457116541,-22.2174553874752,-26.644,-221.252935734295,-243.20313160939,-237.837439895114,-157.3064625,1.438650924656,3.29455930338614,3.19982464353445,2.597857878,1.58619904540026,7.60581127919902,5.60317205082892,1.617015005,10.3996989644539,20.0721927259621,13.7095852023119,19.03892533
"C","Cladocera",-2.25931182753359,-0.0841410929806381,-5.63008748211634,-6.192393333,-27.4817729584492,-30.3886303005766,-25.2032476901335,-28.37235,-179.267474021634,-198.798372710022,-207.224576813396,-157.3064625,1.43202594545327,3.32739110601089,4.50725153111345,2.72679794,1.39786884105171,3.94822432504199,3.6698510925587,1.540348521,9.54020835595664,17.0616714800536,15.0174997168324,15.47038337
"Clear","Cladocera",-1.54743533387696,-0.610299195134946,-6.29863893074457,-6.192393333,-31.5412331384791,-31.9231913207339,-23.0663954709613,-28.37235,-225.546994730401,-240.062098082555,-222.213720135499,-161.4372422,1.59993206827315,3.37280951474573,3.44795804162156,2.72679794,1.54320286288777,6.09240770396135,4.35146335526485,1.540348521,10.8211853700344,21.3618400721294,16.7346603271453,15.47038337
"L","Cladocera",-2.06597968210117,-0.826005180865982,-8.26252426740465,-6.192393333,-27.1424612149076,-31.3295149678441,-25.1286251849008,-28.37235,-180.890113153784,-197.153407245177,-218.597879131095,-161.4372422,1.63964393844898,2.77557220677192,4.00844407831399,2.72679794,1.48827177311614,3.74571127723759,3.13539562525709,1.540348521,11.1488237452601,17.817672900204,14.188074458278,15.47038337
"Morgenroth","Cladocera",-1.18185541980681,-1.1172094142457,-7.78176235944039,-6.192393333,-32.4392994815663,-31.6813167152525,-20.2428365848518,-28.37235,-220.74755810014,-235.994970689465,-236.966624331105,-161.4372422,1.48165130600528,2.80496484285031,3.55805610540483,2.72679794,1.48734569172726,3.92441386333569,5.2841639445374,1.540348521,10.5730948533176,16.9938622600022,14.6203144997788,15.47038337
"O","Cladocera",-2.89775110144832,-0.922567040684369,-5.83921425173048,-6.192393333,-27.9100228386536,-30.6408844438131,-25.2718746692678,-28.37235,-179.429091055972,-195.273234468875,-207.995694018143,-161.4372422,1.52779983247593,3.43902991770096,6.55878142873958,2.72679794,1.50624342840223,4.71177449536448,3.58705339536712,1.540348521,10.8078416532557,18.5654743807741,18.6229879294754,15.47038337
"Z","Cladocera",-2.39074107754725,-0.820975708748686,-6.57502132108353,-6.192393333,-29.0797181240428,-31.5695048199932,-25.1610505904425,-28.37235,-176.632294592133,-198.689269044396,-215.858659959111,-157.3064625,1.53660609660486,2.93530122753028,3.4123218070232,2.72679794,1.6129293879513,3.68045467977575,3.2493955132203,1.540348521,10.5964375989415,18.2495070886604,13.6348909951501,15.47038337
"Mirror","Salvelinus",0.47569439733995,-2.21429673252978,-6.13775094841591,-6.96259,-19.8452026349851,-27.7698809621185,-20.4039232467175,-26.644,-209.687560515887,-240.426707553496,-236.748612103696,-161.4372422,1.4671116290195,3.32529177629059,3.87199976278476,2.597857878,1.60688428272219,5.44401914364654,9.6740659995622,1.617015005,9.26714702393414,19.3899770886463,13.7270070185152,19.03892533
"Mirror","Salvelinus",-0.368865812981085,-2.21429673252978,-6.13775094841591,-6.96259,-20.0930430464419,-27.7698809621185,-20.4039232467175,-26.644,-194.540187692603,-240.426707553496,-236.748612103696,-161.4372422,1.33862195477085,3.32529177629059,3.87199976278476,2.597857878,1.58085224092443,5.44401914364654,9.6740659995622,1.617015005,9.69634441023315,19.3899770886463,13.7270070185152,19.03892533
"C","Trichoptera",-3.56820793542437,-0.0841410929806381,-5.63008748211634,-6.192393333,-25.5297121214313,-30.3886303005766,-25.2032476901335,-28.37235,-203.765095076653,-198.798372710022,-207.224576813396,-157.3064625,1.4661724484282,3.32739110601089,4.50725153111345,2.72679794,1.5444661173236,3.94822432504199,3.6698510925587,1.540348521,9.9807865129038,17.0616714800536,15.0174997168324,15.47038337
"C","Trichoptera",-3.03777131692885,-0.0841410929806381,-5.63008748211634,-6.192393333,-26.8599358015768,-30.3886303005766,-25.2032476901335,-28.37235,-193.682641376972,-198.798372710022,-207.224576813396,-157.3064625,1.57185862118763,3.32739110601089,4.50725153111345,2.72679794,1.4587770921992,3.94822432504199,3.6698510925587,1.540348521,10.1685281098795,17.0616714800536,15.0174997168324,15.47038337
"Clear","Trichoptera",-4.72459047335414,-0.610299195134946,-6.29863893074457,-6.192393333,-26.2023175479748,-31.9231913207339,-23.0663954709613,-28.37235,-195.981763410139,-240.062098082555,-222.213720135499,-161.4372422,1.50170369454881,3.37280951474573,3.44795804162156,2.72679794,1.56158137926196,6.09240770396135,4.35146335526485,1.540348521,10.8354230400739,21.3618400721294,16.7346603271453,15.47038337
"Milk","Trichoptera",-6.14466091120261,-2.08090488747113,-7.57263716478496,-6.96259,-24.6373355652182,-30.9684457116541,-22.2174553874752,-26.644,-242.240290293561,-243.20313160939,-237.837439895114,-157.3064625,1.4594974087468,3.29455930338614,3.19982464353445,2.597857878,1.53572049354756,7.60581127919902,5.60317205082892,1.617015005,10.2662449637897,20.0721927259621,13.7095852023119,19.03892533
"Mirror","Trichoptera",-5.85701350203169,-2.21429673252978,-6.13775094841591,-6.96259,-23.4585114471335,-27.7698809621185,-20.4039232467175,-26.644,-241.345884417468,-240.426707553496,-236.748612103696,-161.4372422,1.51086207119033,3.32529177629059,3.87199976278476,2.597857878,1.59587854927552,5.44401914364654,9.6740659995622,1.617015005,10.3749438578111,19.3899770886463,13.7270070185152,19.03892533
"Morgenroth","Trichoptera",-4.74914060178219,-1.1172094142457,-7.78176235944039,-6.192393333,-25.5390904054753,-31.6813167152525,-20.2428365848518,-28.37235,-237.294157286857,-235.994970689465,-236.966624331105,-161.4372422,1.51844713740988,2.80496484285031,3.55805610540483,2.72679794,1.55848818599837,3.92441386333569,5.2841639445374,1.540348521,10.4553874530499,16.9938622600022,14.6203144997788,15.47038337
"Morgenroth","Trichoptera",-4.73126139469846,-1.1172094142457,-7.78176235944039,-6.192393333,-23.8880733918523,-31.6813167152525,-20.2428365848518,-28.37235,-251.001754442617,-235.994970689465,-236.966624331105,-161.4372422,1.58430823325358,2.80496484285031,3.55805610540483,2.72679794,1.44145122590144,3.92441386333569,5.2841639445374,1.540348521,10.6425039367765,16.9938622600022,14.6203144997788,15.47038337
"No Name","Trichoptera",-5.01325554514059,-1.81307900684776,-6.54407482249708,-6.192393333,-27.5594862972159,-31.0590385153308,-23.195939825104,-28.37235,-257.680619968147,-226.758918982832,-238.868812554,-161.4372422,1.48976067090804,2.98713717274688,3.43783283370908,2.72679794,1.63793163745199,4.17758141013119,4.33882262304329,1.540348521,9.47262490778709,20.6420461276438,15.7658403075081,15.47038337
"Y-015","Trichoptera",-5.82214485934544,-1.96185886009144,-7.35664858882666,-6.96259,-21.6119186718156,-30.0404896496847,-19.9415850166179,-26.644,-245.119874998252,-235.202777721274,-238.661385367105,-157.3064625,1.57985026476447,4.94922029063883,3.43588553067986,2.597857878,1.58287423184548,5.33295451124973,5.41792670745003,1.617015005,10.7262073227862,22.4998634492268,14.1856357255506,19.03892533
"Y-025","Trichoptera",-5.84762552570166,-1.56554599220316,-6.74495966251472,-6.96259,-22.7688504208451,-27.2768302882584,-22.1008103170197,-26.644,-247.283507223352,-234.914888818437,-239.895615449456,-157.3064625,1.55548662323101,3.05531820293824,3.12234867538543,2.597857878,1.56207845987179,6.12730711344351,5.1348012866659,1.617015005,10.2683943154062,18.9133667106811,14.2452340880317,19.03892533
"Z","Trichoptera",-3.47840646769528,-0.820975708748686,-6.57502132108353,-6.192393333,-27.1750768773936,-31.5695048199932,-25.1610505904425,-28.37235,-187.532537256077,-198.689269044396,-215.858659959111,-157.3064625,1.63653121798317,2.93530122753028,3.4123218070232,2.72679794,1.50997195626696,3.68045467977575,3.2493955132203,1.540348521,10.2098092484274,18.2495070886604,13.6348909951501,15.47038337
"Clear","Chaoborus",-0.522987595059803,-0.610299195134946,-6.29863893074457,-6.192393333,-32.6739449671825,-31.9231913207339,-23.0663954709613,-28.37235,-209.254855359655,-240.062098082555,-222.213720135499,-161.4372422,1.37248738850541,3.37280951474573,3.44795804162156,2.72679794,1.48816919455152,6.09240770396135,4.35146335526485,1.540348521,9.98745233293973,21.3618400721294,16.7346603271453,15.47038337
