"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"C","Trichoptera",-3.03777131692885,-0.561986818631327,-5.4310290366519,-6.192393333,-26.8599358015768,-30.299909294864,-25.2595066245969,-28.37235,-193.682641376972,-155.902978451838,-215.581163078629,-157.3064625,1.57185862118763,3.40797455450343,4.52993613589251,2.72679794,1.4587770921992,3.64288288640918,3.36253704516405,1.540348521,10.1685281098795,16.1928558662377,14.4941204582504,15.47038337
"Clear","Trichoptera",-4.72459047335414,-1.1044044089865,-6.43779183771919,-6.192393333,-26.2023175479748,-30.9248351210521,-22.7479502944859,-28.37235,-195.981763410139,-183.106813744801,-224.376159765596,-161.4372422,1.50170369454881,3.56195005133253,3.55332892729944,2.72679794,1.56158137926196,6.26208282303296,4.30072296953186,1.540348521,10.8354230400739,14.6317292035477,15.4063979045245,15.47038337
"Milk","Trichoptera",-6.14466091120261,-1.82381264492905,-7.56480531408554,-6.96259,-24.6373355652182,-32.6455065510449,-22.0305060664757,-26.644,-242.240290293561,-192.36103340581,-239.75798892593,-157.3064625,1.4594974087468,3.34769362569123,3.48962509302963,2.597857878,1.53572049354756,7.79069801526204,5.39252126004727,1.617015005,10.2662449637897,16.0016018925296,13.7388561929082,19.03892533
"Mirror","Trichoptera",-5.85701350203169,-1.75721954862939,-6.05631412587607,-6.96259,-23.4585114471335,-27.9382386534497,-20.1116539054475,-26.644,-241.345884417468,-182.582965011771,-239.052954098192,-161.4372422,1.51086207119033,3.22144921051273,3.85372160418598,2.597857878,1.59587854927552,5.65139117607288,10.4309794367398,1.617015005,10.3749438578111,14.2712201367208,13.555216016598,19.03892533
"Morgenroth","Trichoptera",-4.74914060178219,-1.01725928304162,-7.36983068696578,-6.192393333,-25.5390904054753,-31.8076696025148,-21.5778828592623,-28.37235,-237.294157286857,-177.563751747226,-238.275086062411,-161.4372422,1.51844713740988,2.95127855660019,3.50913095468565,2.72679794,1.55848818599837,4.03856329964249,5.36561392059175,1.540348521,10.4553874530499,14.6113587393114,15.7835607273785,15.47038337
"Morgenroth","Trichoptera",-4.73126139469846,-1.01725928304162,-7.36983068696578,-6.192393333,-23.8880733918523,-31.8076696025148,-21.5778828592623,-28.37235,-251.001754442617,-177.563751747226,-238.275086062411,-161.4372422,1.58430823325358,2.95127855660019,3.50913095468565,2.72679794,1.44145122590144,4.03856329964249,5.36561392059175,1.540348521,10.6425039367765,14.6113587393114,15.7835607273785,15.47038337
"No Name","Trichoptera",-5.01325554514059,-1.42048322512514,-6.72550686423007,-6.192393333,-27.5594862972159,-31.151654560979,-22.3999266843307,-28.37235,-257.680619968147,-180.170682855674,-240.476816513259,-161.4372422,1.48976067090804,2.95649816555608,3.29053064026905,2.72679794,1.63793163745199,4.01336737332509,4.28778070069355,1.540348521,9.47262490778709,15.4192724843229,15.6730168423612,15.47038337
"Y-015","Trichoptera",-5.82214485934544,-1.6919623633065,-7.6781246785295,-6.96259,-21.6119186718156,-30.2501459873276,-20.0279471390788,-26.644,-245.119874998252,-173.297694684124,-241.112874364196,-157.3064625,1.57985026476447,4.76549362700289,3.05846400657518,2.597857878,1.58287423184548,4.8854262511711,5.38645228397673,1.617015005,10.7262073227862,17.099185564768,13.6728752847881,19.03892533
"Y-025","Trichoptera",-5.84762552570166,-1.38395067081178,-6.66698599463796,-6.96259,-22.7688504208451,-26.9616429621648,-21.7074222353676,-26.644,-247.283507223352,-182.66333919097,-243.621832358833,-157.3064625,1.55548662323101,3.05234271353333,3.33524307384797,2.597857878,1.56207845987179,6.07987304557829,5.26416553254713,1.617015005,10.2683943154062,15.1853388798304,13.5631603177862,19.03892533
"Z","Trichoptera",-3.47840646769528,-0.824230512396087,-7.31333071463135,-6.192393333,-27.1750768773936,-31.6470025564209,-25.1798584870662,-28.37235,-187.532537256077,-152.559509948285,-217.733820330723,-157.3064625,1.63653121798317,3.01398075195074,3.45505149341642,2.72679794,1.50997195626696,4.11377809296806,3.43230365789332,1.540348521,10.2098092484274,16.1585051891205,12.8959771120119,15.47038337
"Clear","Chaoborus",-0.522987595059803,-1.1044044089865,-6.43779183771919,-6.192393333,-32.6739449671825,-30.9248351210521,-22.7479502944859,-28.37235,-209.254855359655,-183.106813744801,-224.376159765596,-161.4372422,1.37248738850541,3.56195005133253,3.55332892729944,2.72679794,1.48816919455152,6.26208282303296,4.30072296953186,1.540348521,9.98745233293973,14.6317292035477,15.4063979045245,15.47038337
