"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"C","Trichoptera",-3.98088936815694,-0.492531292157974,-5.2798443685447,-6.19239,-26.6319763067852,-30.2438957541773,-25.1216759823104,-28.37235,-261.928183105895,-197.056731716079,-211.162985255854,-157.3064625,1.49387203468096,3.74497278224188,4.47860424022183,2.72679794,1.45412504846055,3.74883277593739,3.89334955536804,1.540348521,9.39504342413485,18.5469832986162,14.6830392860235,15.47038337
"Clear","Trichoptera",-5.51247604552357,-0.391332756159302,-6.49625931969583,-6.19239,-25.740980553307,-31.5121312610225,-22.6844628851845,-28.37235,-253.592244704842,-241.887961136128,-229.467349249529,-161.4372422,1.44616301217393,3.41882752683922,3.39694963579496,2.72679794,1.46730954823073,6.31116962044683,4.38830041178093,1.540348521,10.3029601514689,19.3229316320607,15.1260809764148,15.47038337
"Milk","Trichoptera",-5.9379276387838,-1.92274497883332,-7.47849029355554,-6.96259,-24.7852114899346,-31.5872487532558,-22.0162766606441,-26.644,-319.309405820617,-234.424034663457,-239.70701645531,-157.3064625,1.71447155517868,3.20905432956218,3.34929909108576,2.597857878,1.62907409085842,8.47212995962129,5.21909187398371,1.617015005,10.076547277303,21.772955522339,13.0314251770546,19.03892533
"Mirror","Trichoptera",-5.54008082492255,-1.95969163694242,-6.17290732420313,-6.96259,-23.046332244467,-27.8355636445119,-20.2407195290788,-26.644,-323.785158801707,-232.663061184619,-240.619428399938,-161.4372422,1.44458915667776,3.09050007667154,3.86350916665226,2.597857878,1.50647678322933,5.49395497492807,10.3338412196468,1.617015005,10.3071998832403,19.1339598867164,13.4029483704276,19.03892533
"Morgenroth","Trichoptera",-4.95111787174864,-0.998590586609869,-7.72542595573312,-6.19239,-25.6773546838657,-31.6872353418134,-20.4850887695174,-28.37235,-321.834957207501,-233.780737808523,-241.137221132675,-161.4372422,1.53575718100976,3.09263732138076,3.35491951569177,2.72679794,1.54935773990443,3.92682178316978,5.33292344368317,1.540348521,10.0883450855308,17.927050980278,14.6501706713687,15.47038337
"Morgenroth","Trichoptera",-4.74152278906455,-0.998590586609869,-7.72542595573312,-6.19239,-23.8808118603837,-31.6872353418134,-20.4850887695174,-28.37235,-340.242150188229,-233.780737808523,-241.137221132675,-161.4372422,1.49073058254133,3.09263732138076,3.35491951569177,2.72679794,1.50030173184706,3.92682178316978,5.33292344368317,1.540348521,10.024292311289,17.927050980278,14.6501706713687,15.47038337
"No Name","Trichoptera",-5.15122862652106,-1.42686420153344,-6.54046805284092,-6.19239,-27.7038421653882,-31.2649895661521,-22.8375428887722,-28.37235,-352.991692015227,-232.287255532643,-240.024408320568,-161.4372422,1.53607205506536,2.92624919601768,3.40554210698269,2.72679794,1.45288153988744,3.94031192827801,4.49358401262737,1.540348521,9.5873488117421,22.7916890810102,16.7888167539804,15.47038337
"Y-015","Trichoptera",-5.78433777839341,-1.49137458001878,-7.42509794161072,-6.96259,-21.7596471706089,-30.1436792947851,-19.6001608906615,-26.644,-334.431045224403,-237.501255078756,-239.673152627241,-157.3064625,1.52975068811912,4.90758496413172,3.47331142945325,2.597857878,1.42674659889861,5.09102835690797,5.4634170486111,1.617015005,8.70955497830199,23.4535701970079,14.7148204863773,19.03892533
"Y-025","Trichoptera",-5.61624059134817,-1.37393329061914,-6.59923696613045,-6.96259,-22.743638506228,-27.0451013271735,-21.6439615374512,-26.644,-331.52880628155,-239.97172382351,-241.870244111365,-157.3064625,1.56116875713588,3.08635074512413,3.27118409452431,2.597857878,1.41965716647143,6.26409063074552,5.00642024753934,1.617015005,9.9429761803128,19.4500593654794,14.2200038523801,19.03892533
"Z","Trichoptera",-2.99153437464861,-0.637485620512241,-6.83309342559743,-6.19239,-27.3526971176181,-31.6485544744834,-24.9276668696017,-28.37235,-254.642744484635,-192.520085314915,-218.839706330627,-157.3064625,1.43293205609305,2.85767029245773,3.55262243536771,2.72679794,1.49067927976778,3.79637825387773,3.33903479141874,1.540348521,10.9579859572995,21.8535142490198,14.7108474002054,15.47038337
"Clear","Chaoborus",-0.835214537064175,-0.391332756159302,-6.49625931969583,-6.19239,-32.9270191779763,-31.5121312610225,-22.6844628851845,-28.37235,-367.140813417952,-241.887961136128,-229.467349249529,-161.4372422,1.45453955168752,3.41882752683922,3.39694963579496,2.72679794,1.53184897868863,6.31116962044683,4.38830041178093,1.540348521,8.47322216882098,19.3229316320607,15.1260809764148,15.47038337
