"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"Mirror","Salvelinus",-5.96051566319207,-1.95969163694242,-6.17290732420313,-6.96259,-19.2110023390507,-27.8355636445119,-20.2407195290788,-26.644,-213.505714188011,-232.663061184619,-240.619428399938,-161.4372422,1.50649833194144,3.09050007667154,3.86350916665226,2.597857878,1.53222463263149,5.49395497492807,10.3338412196468,1.617015005,9.31033318648678,19.1339598867164,13.4029483704276,19.03892533
"Mirror","Salvelinus",-5.8744556531949,-1.95969163694242,-6.17290732420313,-6.96259,-20.1997593565418,-27.8355636445119,-20.2407195290788,-26.644,-198.485415573962,-232.663061184619,-240.619428399938,-161.4372422,1.44858563076982,3.09050007667154,3.86350916665226,2.597857878,1.51113156275302,5.49395497492807,10.3338412196468,1.617015005,8.54274917136064,19.1339598867164,13.4029483704276,19.03892533
"C","Trichoptera",-7.38229983602432,-0.492531292157974,-5.2798443685447,-6.19239,-25.7598217280445,-30.2438957541773,-25.1216759823104,-28.37235,-204.378773001137,-197.056731716079,-211.162985255854,-157.3064625,1.42098576209568,3.74497278224188,4.47860424022183,2.72679794,1.63438833870548,3.74883277593739,3.89334955536804,1.540348521,11.0723294261876,18.5469832986162,14.6830392860235,15.47038337
"C","Trichoptera",-7.56122805309279,-0.492531292157974,-5.2798443685447,-6.19239,-26.5232999127776,-30.2438957541773,-25.1216759823104,-28.37235,-191.924270966997,-197.056731716079,-211.162985255854,-157.3064625,1.47702246738066,3.74497278224188,4.47860424022183,2.72679794,1.53963292405221,3.74883277593739,3.89334955536804,1.540348521,10.4305142494321,18.5469832986162,14.6830392860235,15.47038337
"Clear","Trichoptera",-9.64335229996331,-0.391332756159302,-6.49625931969583,-6.19239,-25.363911141066,-31.5121312610225,-22.6844628851845,-28.37235,-197.283106975805,-241.887961136128,-229.467349249529,-161.4372422,1.39496963656045,3.41882752683922,3.39694963579496,2.72679794,1.50147597277106,6.31116962044683,4.38830041178093,1.540348521,9.90122193024412,19.3229316320607,15.1260809764148,15.47038337
"Milk","Trichoptera",-10.245102803106,-1.92274497883332,-7.47849029355554,-6.96259,-24.7747315961199,-31.5872487532558,-22.0162766606441,-26.644,-243.741718302305,-234.424034663457,-239.70701645531,-157.3064625,1.62135585640314,3.20905432956218,3.34929909108576,2.597857878,1.53834347465025,8.47212995962129,5.21909187398371,1.617015005,10.5281075106488,21.772955522339,13.0314251770546,19.03892533
"Mirror","Trichoptera",-9.52467594668212,-1.95969163694242,-6.17290732420313,-6.96259,-22.9321568002844,-27.8355636445119,-20.2407195290788,-26.644,-245.942476545669,-232.663061184619,-240.619428399938,-161.4372422,1.53058854529766,3.09050007667154,3.86350916665226,2.597857878,1.51191573905966,5.49395497492807,10.3338412196468,1.617015005,10.4067498921514,19.1339598867164,13.4029483704276,19.03892533
"Morgenroth","Trichoptera",-8.95268481357104,-0.998590586609869,-7.72542595573312,-6.19239,-25.8828241501426,-31.6872353418134,-20.4850887695174,-28.37235,-239.034895407567,-233.780737808523,-241.137221132675,-161.4372422,1.58486510789749,3.09263732138076,3.35491951569177,2.72679794,1.57135533159312,3.92682178316978,5.33292344368317,1.540348521,11.7106370520189,17.927050980278,14.6501706713687,15.47038337
"Morgenroth","Trichoptera",-8.81720034004597,-0.998590586609869,-7.72542595573312,-6.19239,-23.2455960040106,-31.6872353418134,-20.4850887695174,-28.37235,-247.901452750761,-233.780737808523,-241.137221132675,-161.4372422,1.54095541652469,3.09263732138076,3.35491951569177,2.72679794,1.5714045071045,3.92682178316978,5.33292344368317,1.540348521,10.5860329159443,17.927050980278,14.6501706713687,15.47038337
"No Name","Trichoptera",-9.40646318710068,-1.42686420153344,-6.54046805284092,-6.19239,-27.0671137936565,-31.2649895661521,-22.8375428887722,-28.37235,-259.632875963803,-232.287255532643,-240.024408320568,-161.4372422,1.54891632342404,2.92624919601768,3.40554210698269,2.72679794,1.52739396927614,3.94031192827801,4.49358401262737,1.540348521,11.1003856155845,22.7916890810102,16.7888167539804,15.47038337
"Y-015","Trichoptera",-9.59570341587852,-1.49137458001878,-7.42509794161072,-6.96259,-21.6029558468038,-30.1436792947851,-19.6001608906615,-26.644,-240.311571110405,-237.501255078756,-239.673152627241,-157.3064625,1.47945291393192,4.90758496413172,3.47331142945325,2.597857878,1.38033404823864,5.09102835690797,5.4634170486111,1.617015005,10.2526792590656,23.4535701970079,14.7148204863773,19.03892533
"Y-025","Trichoptera",-9.70723459010557,-1.37393329061914,-6.59923696613045,-6.96259,-22.4594942741183,-27.0451013271735,-21.6439615374512,-26.644,-250.581017547994,-239.97172382351,-241.870244111365,-157.3064625,1.55573447625822,3.08635074512413,3.27118409452431,2.597857878,1.57477651190338,6.26409063074552,5.00642024753934,1.617015005,10.1326453175947,19.4500593654794,14.2200038523801,19.03892533
"Z","Trichoptera",-7.18762006544947,-0.637485620512241,-6.83309342559743,-6.19239,-27.5826566779441,-31.6485544744834,-24.9276668696017,-28.37235,-185.477360194969,-192.520085314915,-218.839706330627,-157.3064625,1.41424363488923,2.85767029245773,3.55262243536771,2.72679794,1.67643495054114,3.79637825387773,3.33903479141874,1.540348521,10.1396038180616,21.8535142490198,14.7108474002054,15.47038337
"Clear","Chaoborus",-6.55261148026167,-0.391332756159302,-6.49625931969583,-6.19239,-34.0399548356294,-31.5121312610225,-22.6844628851845,-28.37235,-213.763594340352,-241.887961136128,-229.467349249529,-161.4372422,1.47005258710758,3.41882752683922,3.39694963579496,2.72679794,1.51133948825638,6.31116962044683,4.38830041178093,1.540348521,9.51474213687132,19.3229316320607,15.1260809764148,15.47038337
