"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"C","Trichoptera",-3.03777131692885,-0.946352087760769,-5.42516232964932,-6.192393333,-26.8599358015768,-30.4456232725278,-25.1916328015126,-28.37235,-193.682641376972,-209.855680707867,-210.701740716991,-157.3064625,1.57185862118763,3.95941677186745,4.34077472491754,2.72679794,1.4587770921992,3.66660476088886,3.2756044498191,1.540348521,10.1685281098795,18.3538407666578,14.3524347522751,15.47038337
"Clear","Trichoptera",-4.72459047335414,-0.904851582282324,-6.4902713082324,-6.192393333,-26.2023175479748,-31.7693036302187,-22.6615212271871,-28.37235,-195.981763410139,-237.403755106259,-224.984634178936,-161.4372422,1.50170369454881,3.3964407327064,3.61202130929428,2.72679794,1.56158137926196,6.52699196796095,4.49935017771335,1.540348521,10.8354230400739,15.2537448246446,15.4910528673981,15.47038337
"Milk","Trichoptera",-6.14466091120261,-1.9065398536882,-7.50880974641541,-6.96259,-24.6373355652182,-31.4927186333834,-22.041516006514,-26.644,-242.240290293561,-245.943542497575,-240.785263536506,-157.3064625,1.4594974087468,3.25988538922317,3.23323546185706,2.597857878,1.53572049354756,8.16875607152279,5.25377576130837,1.617015005,10.2662449637897,16.1141574342858,13.1271253746644,19.03892533
"Mirror","Trichoptera",-5.85701350203169,-1.91525137428938,-6.16758198512158,-6.96259,-23.4585114471335,-28.085040615946,-21.3100626980283,-26.644,-241.345884417468,-237.13634438796,-241.09377665269,-161.4372422,1.51086207119033,3.32242677776612,3.65528875665833,2.597857878,1.59587854927552,5.66439673962142,9.84391387342748,1.617015005,10.3749438578111,15.0125564962577,14.302433156113,19.03892533
"Morgenroth","Trichoptera",-4.74914060178219,-0.911551097399303,-7.56279280472498,-6.192393333,-25.5390904054753,-31.6678631155133,-19.9056122751467,-28.37235,-237.294157286857,-231.845644684416,-240.050441847558,-161.4372422,1.51844713740988,2.7614313324543,3.56635532535762,2.72679794,1.55848818599837,4.00084900580545,5.6809078311267,1.540348521,10.4553874530499,15.3637289855016,14.5902602037673,15.47038337
"Morgenroth","Trichoptera",-4.73126139469846,-0.911551097399303,-7.56279280472498,-6.192393333,-23.8880733918523,-31.6678631155133,-19.9056122751467,-28.37235,-251.001754442617,-231.845644684416,-240.050441847558,-161.4372422,1.58430823325358,2.7614313324543,3.56635532535762,2.72679794,1.44145122590144,4.00084900580545,5.6809078311267,1.540348521,10.6425039367765,15.3637289855016,14.5902602037673,15.47038337
"No Name","Trichoptera",-5.01325554514059,-1.58314041591971,-6.67599137231696,-6.192393333,-27.5594862972159,-31.0638058518666,-22.9762739752819,-28.37235,-257.680619968147,-234.343907509849,-238.673754025479,-161.4372422,1.48976067090804,2.89974295166598,3.18831083661027,2.72679794,1.63793163745199,3.75515407967385,4.46220562670583,1.540348521,9.47262490778709,14.0625856417883,15.2320959929949,15.47038337
"Y-015","Trichoptera",-5.82214485934544,-1.74287728262,-7.46776781210702,-6.96259,-21.6119186718156,-30.2980461022841,-19.8824447333437,-26.644,-245.119874998252,-227.602887790603,-240.971980468948,-157.3064625,1.57985026476447,4.81048945821013,3.30000331162884,2.597857878,1.58287423184548,5.01408650650068,5.56521453444262,1.617015005,10.7262073227862,16.5909800998134,13.7801539799377,19.03892533
"Y-025","Trichoptera",-5.84762552570166,-1.36698543057032,-6.82508919364438,-6.96259,-22.7688504208451,-27.1524063162111,-21.5001213905063,-26.644,-247.283507223352,-236.416652562661,-243.108427418069,-157.3064625,1.55548662323101,3.0154572910007,3.15806891863463,2.597857878,1.56207845987179,6.0786795063724,5.20638451314353,1.617015005,10.2683943154062,14.9880053088809,13.0156493964034,19.03892533
"Z","Trichoptera",-3.47840646769528,-0.626400892958958,-7.05077728494269,-6.192393333,-27.1750768773936,-31.7511703810925,-25.0648579301827,-28.37235,-187.532537256077,-207.498499989185,-215.370491976764,-157.3064625,1.63653121798317,2.90040212155336,3.50011110137617,2.72679794,1.50997195626696,3.84027896234527,3.29662488935653,1.540348521,10.2098092484274,15.4710354215403,14.0253808339556,15.47038337
"Clear","Chaoborus",-0.522987595059803,-0.904851582282324,-6.4902713082324,-6.192393333,-32.6739449671825,-31.7693036302187,-22.6615212271871,-28.37235,-209.254855359655,-237.403755106259,-224.984634178936,-161.4372422,1.37248738850541,3.3964407327064,3.61202130929428,2.72679794,1.48816919455152,6.52699196796095,4.49935017771335,1.540348521,9.98745233293973,15.2537448246446,15.4910528673981,15.47038337
